Product ID,Category,Sub-Category,Sales,Profit,Quantity,Discount,Cluster
OFF-BI-10000216,Office Supplies,Binders,54.474000000000004,-3.891,9,0.5333333333333333,0
OFF-BI-10000279,Office Supplies,Binders,85.255,8.669999999999998,10,0.475,0
OFF-BI-10000285,Office Supplies,Binders,72.912,-13.328,22,0.5,0
OFF-BI-10000301,Office Supplies,Binders,164.985,3.2349999999999994,50,0.49230769230769234,0
OFF-BI-10000309,Office Supplies,Binders,269.394,-2.2830000000000013,35,0.3888888888888889,0
OFF-BI-10000315,Office Supplies,Binders,451.962,106.344,35,0.37142857142857144,0
OFF-BI-10000320,Office Supplies,Binders,172.692,59.778000000000006,30,0.26,0
OFF-BI-10000343,Office Supplies,Binders,102.619,-11.882200000000001,44,0.45,0
OFF-BI-10000404,Office Supplies,Binders,115.24000000000001,42.312000000000005,16,0.23333333333333336,0
OFF-BI-10000474,Office Supplies,Binders,197.169,-69.5702,32,0.5285714285714286,0
OFF-BI-10000494,Office Supplies,Binders,11.484,-5.742,6,0.6,0
OFF-BI-10000545,Office Supplies,Binders,19024.5,760.9799999999996,48,0.5222222222222223,1
OFF-BI-10000546,Office Supplies,Binders,87.264,13.824,50,0.3333333333333333,0
OFF-BI-10000591,Office Supplies,Binders,26.063,9.8806,8,0.22499999999999998,2
OFF-BI-10000605,Office Supplies,Binders,91.44,34.8996,28,0.15555555555555556,2
OFF-BI-10000632,Office Supplies,Binders,1219.821,329.0478,38,0.3727272727272727,0
OFF-BI-10000666,Office Supplies,Binders,653.984,210.864,29,0.2625,0
OFF-BI-10000756,Office Supplies,Binders,94.128,11.447999999999999,39,0.5,0
OFF-BI-10000773,Office Supplies,Binders,66.566,-39.699,25,0.575,0
OFF-BI-10000778,Office Supplies,Binders,496.018,-411.332,15,0.725,0
OFF-BI-10000822,Office Supplies,Binders,67.25,19.6908,17,0.26,0
OFF-BI-10000829,Office Supplies,Binders,141.884,57.022999999999996,35,0.1142857142857143,2
OFF-BI-10000831,Office Supplies,Binders,10.824,-2.0064,9,0.4666666666666666,0
OFF-BI-10000848,Office Supplies,Binders,39.384,-1.9691999999999992,14,0.5333333333333333,0
OFF-BI-10000948,Office Supplies,Binders,146.981,18.408299999999997,17,0.35000000000000003,0
OFF-BI-10000962,Office Supplies,Binders,410.004,111.2868,36,0.29,0
OFF-BI-10000977,Office Supplies,Binders,1100.48,328.928,47,0.33076923076923076,0
OFF-BI-10001031,Office Supplies,Binders,99.324,22.9086,27,0.325,0
OFF-BI-10001036,Office Supplies,Binders,209.30599999999998,26.506000000000004,40,0.25,0
OFF-BI-10001071,Office Supplies,Binders,1573.908,562.3842,31,0.24285714285714285,0
OFF-BI-10001072,Office Supplies,Binders,136.44,13.644000000000002,15,0.375,0
OFF-BI-10001078,Office Supplies,Binders,175.388,73.8674,37,0.1142857142857143,2
OFF-BI-10001097,Office Supplies,Binders,116.501,14.827399999999999,32,0.41111111111111115,0
OFF-BI-10001098,Office Supplies,Binders,235.18,-102.8378,31,0.6222222222222222,0
OFF-BI-10001107,Office Supplies,Binders,269.328,31.421600000000005,31,0.5,0
OFF-BI-10001116,Office Supplies,Binders,117.744,-8.5536,46,0.5,0
OFF-BI-10001120,Office Supplies,Binders,15875.916000000001,3345.2823,13,0.3333333333333333,1
OFF-BI-10001132,Office Supplies,Binders,62.946,-0.16139999999999866,23,0.55,0
OFF-BI-10001153,Office Supplies,Binders,141.614,3.4540000000000006,8,0.39999999999999997,0
OFF-BI-10001191,Office Supplies,Binders,422.63599999999997,59.06720000000001,28,0.3333333333333333,0
OFF-BI-10001196,Office Supplies,Binders,239.466,37.8222,17,0.425,0
OFF-BI-10001249,Office Supplies,Binders,170.984,29.730800000000002,41,0.35,0
OFF-BI-10001267,Office Supplies,Binders,72.806,8.638000000000002,20,0.48,0
OFF-BI-10001294,Office Supplies,Binders,271.44,71.955,31,0.27999999999999997,0
OFF-BI-10001308,Office Supplies,Binders,108.644,5.023999999999999,30,0.425,0
OFF-BI-10001359,Office Supplies,Binders,19823.479,2233.5051000000003,37,0.3,1
OFF-BI-10001460,Office Supplies,Binders,269.67,84.9915,23,0.26,0
OFF-BI-10001510,Office Supplies,Binders,504.24,88.242,33,0.32857142857142857,0
OFF-BI-10001524,Office Supplies,Binders,780.456,49.51280000000001,67,0.39999999999999997,0
OFF-BI-10001525,Office Supplies,Binders,63.627,-13.906500000000001,37,0.5625,0
OFF-BI-10001543,Office Supplies,Binders,842.166,280.72200000000004,30,0.275,0
OFF-BI-10001553,Office Supplies,Binders,110.59400000000001,6.032400000000001,22,0.3875,0
OFF-BI-10001575,Office Supplies,Binders,207.566,-82.4068,18,0.5499999999999999,0
OFF-BI-10001597,Office Supplies,Binders,1217.106,215.5548,47,0.3666666666666667,0
OFF-BI-10001617,Office Supplies,Binders,184.052,41.5668,26,0.37142857142857144,0
OFF-BI-10001628,Office Supplies,Binders,287.868,64.1445,39,0.29,0
OFF-BI-10001634,Office Supplies,Binders,115.024,37.0552,21,0.3,0
OFF-BI-10001636,Office Supplies,Binders,208.221,21.580800000000004,41,0.35555555555555557,0
OFF-BI-10001658,Office Supplies,Binders,466.004,8.472800000000007,34,0.48333333333333334,0
OFF-BI-10001670,Office Supplies,Binders,901.03,147.02999999999997,40,0.41818181818181815,0
OFF-BI-10001679,Office Supplies,Binders,71.928,-12.432,19,0.48,0
OFF-BI-10001718,Office Supplies,Binders,2264.892,569.422,50,0.33999999999999997,0
OFF-BI-10001721,Office Supplies,Binders,346.356,112.8864,21,0.3,0
OFF-BI-10001757,Office Supplies,Binders,112.66799999999999,-10.135200000000001,48,0.43999999999999995,0
OFF-BI-10001758,Office Supplies,Binders,100.392,35.297399999999996,23,0.175,2
OFF-BI-10001759,Office Supplies,Binders,59.817,13.1826,24,0.3,0
OFF-BI-10001765,Office Supplies,Binders,554.24,157.95839999999998,22,0.3,0
OFF-BI-10001787,Office Supplies,Binders,62.13,5.4282,17,0.425,0
OFF-BI-10001890,Office Supplies,Binders,78.044,14.749600000000001,34,0.25,0
OFF-BI-10001900,Office Supplies,Binders,124.592,42.0498,26,0.2,2
OFF-BI-10001922,Office Supplies,Binders,153.252,49.361399999999996,33,0.32,0
OFF-BI-10001982,Office Supplies,Binders,41.344,-19.6928,22,0.6285714285714284,0
OFF-BI-10001989,Office Supplies,Binders,753.182,284.0692,43,0.21000000000000002,0
OFF-BI-10002003,Office Supplies,Binders,72.038,15.0842,27,0.2714285714285714,0
OFF-BI-10002012,Office Supplies,Binders,51.480000000000004,5.6160000000000005,49,0.38333333333333336,0
OFF-BI-10002026,Office Supplies,Binders,2068.822,349.6332,64,0.36428571428571427,0
OFF-BI-10002049,Office Supplies,Binders,28.851,-5.4768,13,0.5,0
OFF-BI-10002071,Office Supplies,Binders,102.256,-4.415600000000001,34,0.4111111111111111,0
OFF-BI-10002072,Office Supplies,Binders,119.922,46.057,17,0.18,2
OFF-BI-10002082,Office Supplies,Binders,1041.664,259.584,47,0.37,0
OFF-BI-10002103,Office Supplies,Binders,179.014,5.3877999999999995,37,0.41,0
OFF-BI-10002133,Office Supplies,Binders,834.6,-82.17599999999999,42,0.5125,0
OFF-BI-10002160,Office Supplies,Binders,41.910000000000004,8.2296,17,0.32857142857142857,0
OFF-BI-10002194,Office Supplies,Binders,38.304,-12.4488,12,0.5,0
OFF-BI-10002215,Office Supplies,Binders,143.42,55.238,23,0.1142857142857143,2
OFF-BI-10002225,Office Supplies,Binders,334.368,98.2464,22,0.2571428571428572,0
OFF-BI-10002309,Office Supplies,Binders,110.48400000000001,29.239199999999997,28,0.21666666666666665,0
OFF-BI-10002353,Office Supplies,Binders,342.768,18.527999999999995,42,0.4636363636363636,0
OFF-BI-10002393,Office Supplies,Binders,57.4,7.8064,16,0.45,0
OFF-BI-10002412,Office Supplies,Binders,100.92,30.739999999999995,22,0.2,2
OFF-BI-10002414,Office Supplies,Binders,66.40899999999999,-13.2818,12,0.44000000000000006,0
OFF-BI-10002429,Office Supplies,Binders,526.612,-201.51279999999997,46,0.6444444444444444,0
OFF-BI-10002432,Office Supplies,Binders,96.646,26.9192,26,0.32499999999999996,0
OFF-BI-10002437,Office Supplies,Binders,110.01599999999999,39.880799999999994,9,0.20000000000000004,2
OFF-BI-10002498,Office Supplies,Binders,377.538,90.27269999999999,29,0.41428571428571426,0
OFF-BI-10002557,Office Supplies,Binders,92.82,24.569999999999997,30,0.35,0
OFF-BI-10002571,Office Supplies,Binders,99.80000000000001,-0.698599999999999,19,0.45,0
OFF-BI-10002609,Office Supplies,Binders,31.588,-7.032800000000001,24,0.6142857142857142,0
OFF-BI-10002706,Office Supplies,Binders,191.352,29.416800000000002,21,0.3428571428571429,0
OFF-BI-10002735,Office Supplies,Binders,1073.903,364.7153,39,0.16999999999999998,2
OFF-BI-10002764,Office Supplies,Binders,69.768,13.759799999999998,34,0.3625,0
OFF-BI-10002794,Office Supplies,Binders,545.034,85.2384,22,0.5,0
OFF-BI-10002799,Office Supplies,Binders,117.58599999999998,5.697999999999999,40,0.4571428571428572,0
OFF-BI-10002813,Office Supplies,Binders,28.512,-16.137,41,0.575,0
OFF-BI-10002824,Office Supplies,Binders,308.844,21.634000000000004,35,0.3888888888888889,0
OFF-BI-10002827,Office Supplies,Binders,82.95,-15.5946,33,0.5333333333333333,0
OFF-BI-10002852,Office Supplies,Binders,390.576,104.81280000000001,34,0.32999999999999996,0
OFF-BI-10002854,Office Supplies,Binders,611.054,106.514,36,0.3625,0
OFF-BI-10002867,Office Supplies,Binders,1291.248,451.9368,26,0.2333333333333333,0
OFF-BI-10002897,Office Supplies,Binders,45.507999999999996,15.560799999999999,16,0.27499999999999997,0
OFF-BI-10002931,Office Supplies,Binders,314.54999999999995,0.0,15,0.44999999999999996,0
OFF-BI-10002949,Office Supplies,Binders,85.728,18.0576,21,0.375,0
OFF-BI-10002954,Office Supplies,Binders,51.184000000000005,3.6559999999999993,20,0.43333333333333335,0
OFF-BI-10002976,Office Supplies,Binders,65.25399999999999,19.287100000000002,21,0.22499999999999998,0
OFF-BI-10002982,Office Supplies,Binders,143.01,-2.1791999999999967,41,0.5363636363636364,0
OFF-BI-10003007,Office Supplies,Binders,698.04,90.7452,29,0.2857142857142857,0
OFF-BI-10003091,Office Supplies,Binders,4322.814,1592.4978,23,0.21666666666666667,1
OFF-BI-10003094,Office Supplies,Binders,22.88,2.3584000000000005,11,0.425,0
OFF-BI-10003166,Office Supplies,Binders,68.88,-68.4208,23,0.7285714285714285,0
OFF-BI-10003196,Office Supplies,Binders,43.758,-19.822000000000003,34,0.5375,0
OFF-BI-10003274,Office Supplies,Binders,89.55,13.611600000000001,36,0.36666666666666664,0
OFF-BI-10003291,Office Supplies,Binders,238.329,25.4916,46,0.35000000000000003,0
OFF-BI-10003305,Office Supplies,Binders,105.846,21.8868,26,0.25,0
OFF-BI-10003314,Office Supplies,Binders,80.494,23.955399999999997,23,0.2777777777777778,0
OFF-BI-10003350,Office Supplies,Binders,38.918,1.0208000000000004,11,0.35,0
OFF-BI-10003355,Office Supplies,Binders,87.648,22.908,25,0.2375,0
OFF-BI-10003364,Office Supplies,Binders,667.9929999999999,182.6042,32,0.18888888888888888,2
OFF-BI-10003429,Office Supplies,Binders,136.728,4.367700000000001,41,0.4555555555555555,0
OFF-BI-10003460,Office Supplies,Binders,137.53199999999998,55.538399999999996,36,0.23333333333333334,0
OFF-BI-10003476,Office Supplies,Binders,135.80100000000002,43.4334,31,0.3,0
OFF-BI-10003527,Office Supplies,Binders,27453.384000000002,7753.039,31,0.24,1
OFF-BI-10003529,Office Supplies,Binders,36.919999999999995,12.2972,17,0.3,0
OFF-BI-10003638,Office Supplies,Binders,369.585,14.318999999999997,34,0.35,0
OFF-BI-10003650,Office Supplies,Binders,6785.142,494.4212000000001,23,0.4125,0
OFF-BI-10003655,Office Supplies,Binders,37.239999999999995,15.085999999999999,11,0.1,2
OFF-BI-10003656,Office Supplies,Binders,4181.754,693.5591999999999,38,0.3222222222222222,0
OFF-BI-10003669,Office Supplies,Binders,83.16,10.151999999999997,26,0.3857142857142857,0
OFF-BI-10003676,Office Supplies,Binders,258.72,-27.1656,51,0.4916666666666667,0
OFF-BI-10003684,Office Supplies,Binders,532.158,48.37800000000001,44,0.4222222222222222,0
OFF-BI-10003694,Office Supplies,Binders,137.808,-14.4072,27,0.3833333333333333,0
OFF-BI-10003707,Office Supplies,Binders,354.032,41.202,41,0.43636363636363634,0
OFF-BI-10003708,Office Supplies,Binders,122.18,7.449999999999999,28,0.4000000000000001,0
OFF-BI-10003712,Office Supplies,Binders,131.097,18.412499999999998,45,0.4636363636363636,0
OFF-BI-10003718,Office Supplies,Binders,1180.704,413.2464,12,0.2,2
OFF-BI-10003719,Office Supplies,Binders,276.945,-19.461000000000006,22,0.45999999999999996,0
OFF-BI-10003727,Office Supplies,Binders,90.706,12.456400000000002,36,0.4888888888888888,0
OFF-BI-10003784,Office Supplies,Binders,11.088000000000001,-2.016,15,0.5,0
OFF-BI-10003876,Office Supplies,Binders,569.24,162.64000000000001,19,0.25999999999999995,0
OFF-BI-10003910,Office Supplies,Binders,215.109,66.6915,35,0.24,0
OFF-BI-10003925,Office Supplies,Binders,8070.192,2518.0551,27,0.2333333333333333,1
OFF-BI-10003963,Office Supplies,Binders,100.464,38.7296,16,0.13333333333333333,2
OFF-BI-10003981,Office Supplies,Binders,116.224,37.5004,34,0.32857142857142857,0
OFF-BI-10003982,Office Supplies,Binders,583.6370000000001,55.2482,48,0.37,0
OFF-BI-10003984,Office Supplies,Binders,704.691,39.3714,44,0.4857142857142857,0
OFF-BI-10004001,Office Supplies,Binders,487.34400000000005,100.8768,42,0.35,0
OFF-BI-10004002,Office Supplies,Binders,174.73000000000002,12.802000000000005,18,0.37142857142857144,0
OFF-BI-10004022,Office Supplies,Binders,38.641999999999996,-4.892799999999999,29,0.5375,0
OFF-BI-10004040,Office Supplies,Binders,134.68,23.724400000000003,42,0.3888888888888889,0
OFF-BI-10004094,Office Supplies,Binders,55.755,-2.9205000000000014,13,0.5,0
OFF-BI-10004099,Office Supplies,Binders,52.992,-23.808,20,0.55,0
OFF-BI-10004139,Office Supplies,Binders,133.86,21.825000000000003,14,0.4,0
OFF-BI-10004140,Office Supplies,Binders,75.432,-13.47,36,0.46153846153846156,0
OFF-BI-10004141,Office Supplies,Binders,17.49,-4.8336,13,0.6,0
OFF-BI-10004182,Office Supplies,Binders,29.952,9.7968,19,0.30000000000000004,0
OFF-BI-10004187,Office Supplies,Binders,42.111999999999995,16.6944,26,0.10000000000000002,2
OFF-BI-10004209,Office Supplies,Binders,182.508,-3.2159999999999975,42,0.43,0
OFF-BI-10004224,Office Supplies,Binders,1089.936,-242.20800000000003,36,0.5125,0
OFF-BI-10004230,Office Supplies,Binders,466.29,107.07400000000001,20,0.4,0
OFF-BI-10004233,Office Supplies,Binders,310.206,52.447199999999995,31,0.2875,0
OFF-BI-10004236,Office Supplies,Binders,386.084,76.92320000000001,39,0.3,0
OFF-BI-10004308,Office Supplies,Binders,258.054,90.214,16,0.325,0
OFF-BI-10004318,Office Supplies,Binders,3234.913,1086.3772,23,0.2375,0
OFF-BI-10004330,Office Supplies,Binders,661.942,-9.24499999999999,33,0.41428571428571426,0
OFF-BI-10004352,Office Supplies,Binders,35.775,15.525,6,0.35,0
OFF-BI-10004364,Office Supplies,Binders,125.334,1.1879999999999988,38,0.4666666666666666,0
OFF-BI-10004390,Office Supplies,Binders,4209.799999999999,1052.45,15,0.325,0
OFF-BI-10004410,Office Supplies,Binders,85.995,15.0969,21,0.39999999999999997,0
OFF-BI-10004465,Office Supplies,Binders,51.480000000000004,-23.76,19,0.6199999999999999,0
OFF-BI-10004492,Office Supplies,Binders,669.496,234.3236,26,0.2714285714285714,0
OFF-BI-10004506,Office Supplies,Binders,66.663,15.307799999999999,12,0.4,0
OFF-BI-10004519,Office Supplies,Binders,2954.444,489.6410000000001,27,0.25,0
OFF-BI-10004528,Office Supplies,Binders,40.32,12.6,15,0.2,2
OFF-BI-10004584,Office Supplies,Binders,3222.996,-461.33079999999995,22,0.5,0
OFF-BI-10004593,Office Supplies,Binders,1100.4,138.336,34,0.3625,0
OFF-BI-10004600,Office Supplies,Binders,7985.383,2318.337,28,0.16249999999999998,1
OFF-BI-10004632,Office Supplies,Binders,5535.593,-246.0675,45,0.35000000000000003,0
OFF-BI-10004654,Office Supplies,Binders,214.573,47.873000000000005,36,0.34545454545454546,0
OFF-BI-10004656,Office Supplies,Binders,38.016,4.32,30,0.39999999999999997,0
OFF-BI-10004716,Office Supplies,Binders,32.647999999999996,1.7807999999999993,4,0.44999999999999996,0
OFF-BI-10004728,Office Supplies,Binders,212.08,58.5148,59,0.2692307692307692,0
OFF-BI-10004738,Office Supplies,Binders,142.05,18.940000000000005,13,0.3833333333333333,0
OFF-BI-10004781,Office Supplies,Binders,212.65800000000002,-18.409200000000002,14,0.5,0
OFF-BI-10004817,Office Supplies,Binders,156.938,-11.2612,27,0.42857142857142855,0
OFF-BI-10004826,Office Supplies,Binders,204.72400000000002,50.1904,18,0.21666666666666667,2
OFF-BI-10004828,Office Supplies,Binders,256.122,102.4488,18,0.21666666666666665,2
OFF-BI-10004876,Office Supplies,Binders,16.402,5.0596000000000005,8,0.2333333333333333,2
OFF-BI-10004965,Office Supplies,Binders,184.0,57.5,20,0.2285714285714286,0
OFF-BI-10004967,Office Supplies,Binders,29.952,-0.9152000000000005,28,0.4666666666666666,0
OFF-BI-10004970,Office Supplies,Binders,147.028,50.7164,44,0.16153846153846155,2
OFF-BI-10004995,Office Supplies,Binders,17965.068,-1878.1662000000003,27,0.45,1
OFF-EN-10000056,Office Supplies,Envelopes,1555.75,632.2568,28,0.1,2
OFF-EN-10000461,Office Supplies,Envelopes,211.508,86.43860000000001,27,0.07500000000000001,2
OFF-EN-10000483,Office Supplies,Envelopes,320.25,139.07999999999998,22,0.08,2
OFF-EN-10000781,Office Supplies,Envelopes,75.164,28.842,10,0.1,2
OFF-EN-10000927,Office Supplies,Envelopes,552.706,177.6555,19,0.15000000000000002,2
OFF-EN-10001028,Office Supplies,Envelopes,100.63199999999999,42.4092,9,0.1,2
OFF-EN-10001099,Office Supplies,Envelopes,160.392,65.3304,18,0.12000000000000002,2
OFF-EN-10001137,Office Supplies,Envelopes,41.3,16.7678,11,0.1,2
OFF-EN-10001141,Office Supplies,Envelopes,125.172,52.3746,13,0.15000000000000002,2
OFF-EN-10001219,Office Supplies,Envelopes,146.688,64.86359999999999,21,0.07500000000000001,2
OFF-EN-10001335,Office Supplies,Envelopes,336.952,150.97199999999998,34,0.10000000000000002,2
OFF-EN-10001415,Office Supplies,Envelopes,54.684,23.994,11,0.12000000000000002,2
OFF-EN-10001434,Office Supplies,Envelopes,632.52,309.9348,12,0.0,2
OFF-EN-10001453,Office Supplies,Envelopes,939.092,421.9816,16,0.04,2
OFF-EN-10001509,Office Supplies,Envelopes,68.136,30.293999999999997,35,0.07272727272727274,2
OFF-EN-10001532,Office Supplies,Envelopes,244.512,117.16199999999999,15,0.04,2
OFF-EN-10001535,Office Supplies,Envelopes,7.072,2.3868,2,0.2,2
OFF-EN-10001539,Office Supplies,Envelopes,196.056,88.8476,26,0.028571428571428574,2
OFF-EN-10001749,Office Supplies,Envelopes,29.808,10.8054,2,0.2,2
OFF-EN-10001990,Office Supplies,Envelopes,130.64,61.400800000000004,23,0.0,2
OFF-EN-10002230,Office Supplies,Envelopes,1359.6660000000002,514.4909,19,0.13333333333333333,2
OFF-EN-10002312,Office Supplies,Envelopes,108.682,52.123,10,0.05,2
OFF-EN-10002500,Office Supplies,Envelopes,375.73199999999997,164.862,30,0.028571428571428574,2
OFF-EN-10002504,Office Supplies,Envelopes,570.78,225.0504,24,0.1142857142857143,2
OFF-EN-10002592,Office Supplies,Envelopes,176.01600000000002,77.586,17,0.1,2
OFF-EN-10002600,Office Supplies,Envelopes,93.22,39.53,35,0.1142857142857143,2
OFF-EN-10002621,Office Supplies,Envelopes,78.24,34.23,9,0.12000000000000002,2
OFF-EN-10002831,Office Supplies,Envelopes,610.98,274.941,17,0.0,2
OFF-EN-10002973,Office Supplies,Envelopes,53.760000000000005,25.8048,12,0.0,2
OFF-EN-10002986,Office Supplies,Envelopes,176.288,63.747,13,0.1,2
OFF-EN-10003001,Office Supplies,Envelopes,1360.476,559.3068000000001,18,0.05,2
OFF-EN-10003040,Office Supplies,Envelopes,240.764,88.19290000000001,11,0.15000000000000002,2
OFF-EN-10003055,Office Supplies,Envelopes,783.608,299.85,22,0.08571428571428573,2
OFF-EN-10003068,Office Supplies,Envelopes,71.28,24.948,9,0.2,2
OFF-EN-10003072,Office Supplies,Envelopes,62.856,26.5392,18,0.1,2
OFF-EN-10003134,Office Supplies,Envelopes,247.61599999999999,107.45599999999999,24,0.1142857142857143,2
OFF-EN-10003160,Office Supplies,Envelopes,65.52,31.4496,9,0.0,2
OFF-EN-10003286,Office Supplies,Envelopes,284.832,131.238,35,0.028571428571428574,2
OFF-EN-10003296,Office Supplies,Envelopes,1266.72,570.024,14,0.0,2
OFF-EN-10003448,Office Supplies,Envelopes,88.008,35.898,9,0.1,2
OFF-EN-10003567,Office Supplies,Envelopes,197.82,81.326,10,0.06666666666666667,2
OFF-EN-10003798,Office Supplies,Envelopes,68.28,23.0445,5,0.2,2
OFF-EN-10003845,Office Supplies,Envelopes,50.922,19.0404,16,0.12000000000000002,2
OFF-EN-10003862,Office Supplies,Envelopes,198.462,83.226,20,0.04,2
OFF-EN-10004007,Office Supplies,Envelopes,62.28,29.2716,4,0.0,2
OFF-EN-10004030,Office Supplies,Envelopes,58.644,24.109199999999998,18,0.10000000000000002,2
OFF-EN-10004147,Office Supplies,Envelopes,50.232,22.7838,9,0.06666666666666667,2
OFF-EN-10004206,Office Supplies,Envelopes,325.86,149.8956,2,0.0,2
OFF-EN-10004386,Office Supplies,Envelopes,259.092,115.152,12,0.08,2
OFF-EN-10004459,Office Supplies,Envelopes,163.496,73.8788,23,0.06666666666666668,2
OFF-EN-10004483,Office Supplies,Envelopes,488.904,223.1408,32,0.05714285714285715,2
OFF-EN-10004773,Office Supplies,Envelopes,433.72,196.72299999999998,15,0.1,2
OFF-EN-10004846,Office Supplies,Envelopes,36.708,15.0024,16,0.1,2
OFF-EN-10004955,Office Supplies,Envelopes,77.904,36.5175,15,0.06666666666666667,2
OFF-FA-10000053,Office Supplies,Fasteners,48.006,-5.707800000000001,29,0.10000000000000002,2
OFF-FA-10000089,Office Supplies,Fasteners,19.6,9.604,5,0.0,2
OFF-FA-10000134,Office Supplies,Fasteners,139.44,43.2264,24,0.0,2
OFF-FA-10000254,Office Supplies,Fasteners,19.782,-3.768,5,0.1,2
OFF-FA-10000304,Office Supplies,Fasteners,54.936,20.2086,27,0.05714285714285715,2
OFF-FA-10000490,Office Supplies,Fasteners,15.623999999999999,7.0804,13,0.04,2
OFF-FA-10000585,Office Supplies,Fasteners,92.136,35.598,30,0.125,2
OFF-FA-10000611,Office Supplies,Fasteners,36.112,15.3328,27,0.1142857142857143,2
OFF-FA-10000621,Office Supplies,Fasteners,139.62,59.284800000000004,44,0.08571428571428573,2
OFF-FA-10000624,Office Supplies,Fasteners,128.164,60.144,38,0.028571428571428574,2
OFF-FA-10000735,Office Supplies,Fasteners,54.312,23.798000000000002,19,0.04,2
OFF-FA-10000840,Office Supplies,Fasteners,12.996,5.1414,13,0.13333333333333333,2
OFF-FA-10000936,Office Supplies,Fasteners,67.116,25.497500000000002,23,0.13333333333333333,2
OFF-FA-10000992,Office Supplies,Fasteners,66.03,30.2815,19,0.04,2
OFF-FA-10001135,Office Supplies,Fasteners,13.068000000000001,-0.5147999999999999,7,0.06666666666666667,2
OFF-FA-10001229,Office Supplies,Fasteners,29.868000000000002,10.7682,9,0.13333333333333333,2
OFF-FA-10001332,Office Supplies,Fasteners,40.896,18.0,15,0.08,2
OFF-FA-10001561,Office Supplies,Fasteners,69.76,20.0996,34,0.07500000000000001,2
OFF-FA-10001754,Office Supplies,Fasteners,8.096,3.404,5,0.1,2
OFF-FA-10001843,Office Supplies,Fasteners,50.388,21.5878,22,0.05,2
OFF-FA-10001883,Office Supplies,Fasteners,197.61200000000002,-10.3474,27,0.05,2
OFF-FA-10002280,Office Supplies,Fasteners,225.0,102.8,47,0.06000000000000001,2
OFF-FA-10002676,Office Supplies,Fasteners,24.978,7.602,15,0.08,2
OFF-FA-10002701,Office Supplies,Fasteners,13.440000000000001,0.5376000000000001,8,0.0,2
OFF-FA-10002763,Office Supplies,Fasteners,87.69,20.54,25,0.06666666666666667,2
OFF-FA-10002780,Office Supplies,Fasteners,92.976,33.4356,37,0.12000000000000002,2
OFF-FA-10002815,Office Supplies,Fasteners,50.616,20.0244,13,0.13333333333333333,2
OFF-FA-10002975,Office Supplies,Fasteners,77.112,28.1232,24,0.1,2
OFF-FA-10002983,Office Supplies,Fasteners,46.376000000000005,19.778,15,0.06666666666666667,2
OFF-FA-10002988,Office Supplies,Fasteners,58.69199999999999,24.8637,33,0.1,2
OFF-FA-10003021,Office Supplies,Fasteners,34.592,7.707999999999999,22,0.13333333333333333,2
OFF-FA-10003059,Office Supplies,Fasteners,34.39,8.923300000000001,21,0.1,2
OFF-FA-10003112,Office Supplies,Fasteners,146.754,51.285000000000004,22,0.14285714285714285,2
OFF-FA-10003467,Office Supplies,Fasteners,29.7,0.0,15,0.0,2
OFF-FA-10003472,Office Supplies,Fasteners,25.704,0.3024,21,0.04,2
OFF-FA-10003485,Office Supplies,Fasteners,26.724,9.7464,12,0.1,2
OFF-FA-10003495,Office Supplies,Fasteners,192.128,85.728,35,0.05714285714285715,2
OFF-FA-10004076,Office Supplies,Fasteners,24.552,5.841,15,0.13333333333333333,2
OFF-FA-10004248,Office Supplies,Fasteners,64.042,20.0244,16,0.12000000000000002,2
OFF-FA-10004395,Office Supplies,Fasteners,77.244,-3.297,18,0.08,2
OFF-FA-10004838,Office Supplies,Fasteners,33.480000000000004,-2.604,20,0.1,2
OFF-FA-10004854,Office Supplies,Fasteners,296.184,119.7364,29,0.1,2
OFF-FA-10004968,Office Supplies,Fasteners,58.344,-0.29920000000000013,16,0.05,2
OFF-LA-10000081,Office Supplies,Labels,50.25,22.950000000000003,14,0.1,2
OFF-LA-10000121,Office Supplies,Labels,90.72,39.69,15,0.06666666666666667,2
OFF-LA-10000134,Office Supplies,Labels,56.672,24.64,20,0.10000000000000002,2
OFF-LA-10000240,Office Supplies,Labels,153.51,64.4011,23,0.08571428571428573,2
OFF-LA-10000248,Office Supplies,Labels,68.634,31.475699999999996,19,0.03333333333333333,2
OFF-LA-10000262,Office Supplies,Labels,56.376,23.959799999999998,23,0.10000000000000002,2
OFF-LA-10000305,Office Supplies,Labels,97.02,42.588,16,0.05,2
OFF-LA-10000407,Office Supplies,Labels,95.616,41.832,20,0.05,2
OFF-LA-10000414,Office Supplies,Labels,155.25,74.52,15,0.0,2
OFF-LA-10000443,Office Supplies,Labels,66.42,23.3946,22,0.17500000000000002,2
OFF-LA-10000452,Office Supplies,Labels,51.03,23.183999999999997,17,0.06666666666666667,2
OFF-LA-10000476,Office Supplies,Labels,20.65,9.498999999999999,5,0.0,2
OFF-LA-10000634,Office Supplies,Labels,32.364000000000004,14.041799999999999,13,0.05,2
OFF-LA-10000973,Office Supplies,Labels,17.64,6.1739999999999995,7,0.20000000000000004,2
OFF-LA-10001045,Office Supplies,Labels,44.37,19.000799999999998,18,0.03333333333333333,2
OFF-LA-10001074,Office Supplies,Labels,421.008,162.0129,39,0.13333333333333333,2
OFF-LA-10001158,Office Supplies,Labels,277.38,126.684,28,0.05714285714285715,2
OFF-LA-10001175,Office Supplies,Labels,47.808,22.8384,17,0.05,2
